karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,equinox.groupId,org.eclipse.platform
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jndi.url.version,1.1.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,osgi.compendium.version,5.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,bnd.version.policy,[$(version;==;$(@))$(version;+;$(@)))
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,xalan-serializer.bundle.version,2.7.2_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,org.osgi.service.jdbc.version,1.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,directory-version,2.0.0-M24
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.spifly.version,1.0.10
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,bndlib.version,2.4.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.scr.version,2.1.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,jline.version,3.6.2.redhat-2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,plugin.depends.version,1.4.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,serp.bundle.version,1.14.1_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jpa.version,2.6.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,portlet-api.version,2.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,servlet.spec.version,3.1.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.inventory.version,1.0.4
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,commons-logging.version,1.2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.resolver.version,1.14.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,spring.security31.version,3.1.4.RELEASE
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,hibernate42.version,4.2.15.Final
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,commons-collections.version,3.2.2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,servlet.spec.artifactId,javax.servlet-api
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jmx.whiteboard.version,1.2.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.blueprint.core.version,1.9.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,commons-io.version,2.6
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,org.osgi.service.jpa.version,1.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jpa.api.version,1.0.2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.blueprint.core.compatibility.version,1.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,derby-version,10.12.1.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.framework.security.version,2.6.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jpa.blueprint.aries.version,1.0.4
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,commons-codec.version,1.10
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,commons-lang.version,2.6
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,hibernate.validator.version,5.3.5.Final-redhat-2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.blueprint.api.version,1.0.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,javax.mail.version,1.4.7
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.memoryusage.webconsole.plugin.version,1.0.8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,maven-plugin-annotations.version,3.5
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jpa.container.context.version,1.0.4
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.fileinstall.version,3.6.4
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,spring43.version,4.3.17.RELEASE_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,jetty.version,9.4.11.v20180605
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.proxy.version,1.1.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.transaction.blueprint.version,1.1.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jndi.core.version,1.0.2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.application.api.version,1.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.framework.version,5.6.10
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,narayana.version,5.7.2.Final
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,pax.web.version,7.2.3
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,spring40.version,4.0.9.RELEASE_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,cglib.bundle.version,3.2.4_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.gogo.runtime.version,1.0.10
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,pax.logging.version,1.10.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jndi.api.version,1.1.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,commons-compress.version,1.16.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,hibernate.annotations.version,3.4.0.GA
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,geronimo.jms-spec.version,1.1.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,jsw.version,3.2.3
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,osgi.version,6.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,ant.bundle.version,1.9.7_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aspectj.bundle.version,1.7.4_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,objenesis.version,2.6
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,commons-jexl.version,2.1.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,appendedResourcesDirectory,${basedir}/etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,asm.version,6.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,jaxb.version,2.2.11
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,spring50.version,5.0.4.RELEASE_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,equinox.region.version,1.2.101.v20150831-1342
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.plugin.version,3.5.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,antlr.bundle.version,2.7.7_5
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,junit.version,4.12
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,sshd.version,1.7.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,hibernate.ejb.version,3.4.0.GA
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,awaitility.version,3.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.transaction.blueprint.version2,2.1.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,slf4j.version,1.7.22.redhat-2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,spring31.version,3.1.4.RELEASE
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,hibernate43.version,4.3.6.Final
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.metatype.version,1.1.6
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,hibernate3.version,3.3.2.GA
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,equinox.version,3.12.50
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.application.version,1.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.scr.annotation.version,1.12.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.eventadmin.webconsole.plugin.version,1.1.8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,maven.wagon.version,3.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.gogo.jline.version,1.0.10
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,obrRepository,NONE
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.proxy.api.version,1.1.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,log4j.version,1.2.17
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,struts.bundle.version,1.3.10_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,spring41.version,4.1.9.RELEASE_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,dom4j.bundle.version,1.6.1_5
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,spring.security42.version,4.2.4.RELEASE_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.connect.version,0.2.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.blueprint.web.version,1.0.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.blueprint.spring.version,0.6.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,winsw.version,1.18.0.redhat-1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,javassist.version,3.9.0.GA
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.obr.version,1.0.2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,servlet.spec.groupId,javax.servlet
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,guava.version,20.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,equinox.artifactId,org.eclipse.osgi
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,pax.jms.version,1.0.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,commons-pool.version,1.6
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jndi.version,1.0.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,xbean.version,4.7
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,geronimo.jpa-spec.version,1.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jmx.blueprint.core.version,1.2.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,jolokia.version,1.5.0.redhat-1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,easymock.version,3.5.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,pax.exam.version,4.12.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.blueprint.cm.version,1.2.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,maven.version,3.5.2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.subsystem.core.version,2.0.10
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,jna.version,4.5.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,pax.transx.version,0.4.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.jmx.core.version,1.1.8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,commons-lang3.version,3.8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,eclipselink.version,2.7.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,pax.url.version,2.5.4
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.webconsole.version,4.3.4
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aopalliance.bundle.version,1.0_6
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.coordinator.version,1.0.2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,aries.subsystem.api.version,2.0.10
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,hibernate.annotations.common.version,3.3.0.ga
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,xerces.version,2.11.0_1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,spring.osgi.version,1.2.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,felix.bundlerepository.version,2.0.10
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/pom.xml,pax.swissbox.version,1.8.3
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-simplify-bundles/simplify-feature-reduced/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-feature-dependencies/dependency-bundle-a/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-feature-dependencies/dependency-feature-a/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/management/server/pom.xml,appendedResourcesDirectory,${basedir}/../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-check-dependencies/dependencies-features/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-check-dependencies-failure/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/config/pom.xml,appendedResourcesDirectory,${basedir}/../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/wrapper/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-check-dependencies-failure/dependency-module-b/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-feature-dependencies/dependencies-features/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-aggregate-features/aggregate-features/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/service/core/pom.xml,appendedResourcesDirectory,${basedir}/../../../etc/appended-resources/
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/shell/table/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/jaas/modules/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/jaas/blueprint/config/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-recursive/recursive-module-b/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/assemblies/apache-karaf/pom.xml,appendedResourcesDirectory,${basedir}/../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-repository-dependencies/dependency-bundle-b/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/jndi/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/shell/commands/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-assembly/pom.xml,additional.bundle,
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-assembly/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/demos/profiles/registry/pom.xml,camel.version,2.18.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/demos/profiles/registry/pom.xml,activemq.version,5.14.3
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/demos/profiles/registry/pom.xml,cxf.version,3.1.9
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/pom.xml,maven.resolver.version,1.0.3
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/pom.xml,maven.version,3.5.0
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/jaas/blueprint/jasypt/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/archetypes/bundle/src/main/resources/archetype-resources/pom.xml,osgi.version,^osgi.version^
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/archetypes/bundle/src/main/resources/archetype-resources/pom.xml,maven-bundle-plugin.version,^felix.plugin.version^
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/jdbc/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-simplify-bundles/simplify-feature-a/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/shell/console/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-check-dependencies/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-type-classifier/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-aggregate-features/aggregate-recursive-module-d/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-check-dependencies/dependency-module-c/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/features/core/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/archetypes/bundle/pom.xml,archetype.version,3.0.1
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-simplify-bundles/simplify-bundle-b/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/diagnostic/core/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-feature-dependencies/dependency-bundle-b/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-repository-dependencies/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/webconsole/features/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/assemblies/features/enterprise-legacy/pom.xml,appendedResourcesDirectory,${basedir}/../../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/deployer/kar/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/webconsole/console/pom.xml,appendedResourcesDirectory,${project.basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-aggregate-features/aggregate-recursive-module-a/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/log/pom.xml,appendedResourcesDirectory,${basedir}/../../../etc/appended-resources/
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/deployer/blueprint/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/demos/web/pom.xml,jetty.port,8080
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/demos/web/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/demos/web/pom.xml,geronimo.servlet.version,1.1.2
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/demos/web/pom.xml,maven-jetty-plugin.version,6.1.26
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/subsystem/pom.xml,appendedResourcesDirectory,${basedir}/../../etc/appended-resources
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-input-file/pom.xml,project.build.sourceEncoding,UTF-8
karaf,4.2.x.redhat-7-x,/tmp/clones/karaf/tooling/karaf-maven-plugin/src/it/test-recursive/pom.xml,project.build.sourceEncoding,UTF-8
